"","City","SKU_Cookware","SKU_Crockery","SKU_Electronics","SKU_Farm Fresh","SKU_Fashion","SKU_Food Services","SKU_Healthcare","SKU_Home Essentials","SKU_Home Fashion","SKU_Plastics","SKU_Processed Food","SKU_Shoes","SKU_Sports","SKU_Staples","SKU_Stationery","SKU_Toys","SKU_Trolley Bags","SKU_Utensils","SKU_Wellness","Sale","City.Type","LiteracyRate","Population","AvgCPI","Area.km2."
"381","Sambalpur",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,409,"Town",85.53,184000,144.5,670
"382","Sambalpur",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12004514.31,"Town",85.53,184000,144.5,670
"383","Sambalpur",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56020341.41,"Town",85.53,184000,144.5,670
"384","Sambalpur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8163995.71,"Town",85.53,184000,144.5,670
"385","Sambalpur",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13616891.9,"Town",85.53,184000,144.5,670
"386","Sambalpur",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52996907.49,"Town",85.53,184000,144.5,670
"387","Sambalpur",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1230373.31,"Town",85.53,184000,144.5,670
"388","Sambalpur",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34802523.86,"Town",85.53,184000,144.5,670
"389","Sambalpur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1704049.79,"Town",85.53,184000,144.5,670
"390","Sambalpur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4899006.35,"Town",85.53,184000,144.5,670
"391","Sambalpur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9339753.72,"Town",85.53,184000,144.5,670
"392","Silchar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,799186.36,"Town",90.93,172830,142.6,343
"393","Silchar",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2376502.84,"Town",90.93,172830,142.6,343
"394","Silchar",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3387855,"Town",90.93,172830,142.6,343
"395","Silchar",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5433230.03,"Town",90.93,172830,142.6,343
"396","Silchar",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23787.57,"Town",90.93,172830,142.6,343
"397","Silchar",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49436721.78,"Town",90.93,172830,142.6,343
"398","Silchar",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,"Town",90.93,172830,142.6,343
"399","Silchar",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,393438.56,"Town",90.93,172830,142.6,343
"400","Silchar",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Town",90.93,172830,142.6,343
"401","Silchar",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5946052.57,"Town",90.93,172830,142.6,343
"402","Silchar",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18954391.88,"Town",90.93,172830,142.6,343
"403","Silchar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4372821.86,"Town",90.93,172830,142.6,343
"404","Silchar",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6435073.73,"Town",90.93,172830,142.6,343
"405","Silchar",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18902779.39,"Town",90.93,172830,142.6,343
"406","Silchar",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,480376.59,"Town",90.93,172830,142.6,343
"407","Silchar",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19460455.96,"Town",90.93,172830,142.6,343
"408","Silchar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4325342.2,"Town",90.93,172830,142.6,343
"409","Silchar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3222368.03,"Town",90.93,172830,142.6,343
"410","Silchar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5127277.94,"Town",90.93,172830,142.6,343
"411","Siliguri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3573647,"City",85.91,513264,143.6,260
"412","Siliguri",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6072856.86,"City",85.91,513264,143.6,260
"413","Siliguri",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9270922.98,"City",85.91,513264,143.6,260
"414","Siliguri",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18821931.61,"City",85.91,513264,143.6,260
"415","Siliguri",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5275370.95,"City",85.91,513264,143.6,260
"416","Siliguri",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259159977.51,"City",85.91,513264,143.6,260
"417","Siliguri",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3200241.5,"City",85.91,513264,143.6,260
"418","Siliguri",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6291964.43,"City",85.91,513264,143.6,260
"419","Siliguri",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3697610.42,"City",85.91,513264,143.6,260
"420","Siliguri",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21973934.69,"City",85.91,513264,143.6,260
"421","Siliguri",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70152592.81,"City",85.91,513264,143.6,260
"422","Siliguri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12405945.87,"City",85.91,513264,143.6,260
"423","Siliguri",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19503745.67,"City",85.91,513264,143.6,260
"424","Siliguri",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65897928.21,"City",85.91,513264,143.6,260
"425","Siliguri",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2145427.49,"City",85.91,513264,143.6,260
"426","Siliguri",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43783373.25,"City",85.91,513264,143.6,260
"427","Siliguri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32605517.82,"City",85.91,513264,143.6,260
"428","Siliguri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10736591.23,"City",85.91,513264,143.6,260
"429","Siliguri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11181601.22,"City",85.91,513264,143.6,260
